id,object_id,qualification,roles,productionPlaces,maker_name
14132,92f5f374c33097b333a9,mentioned on object,,Berlin,Johann Friedrich Stiehm
14133,92f5fbffa05fe7960a7d,mentioned on object,print maker,England,John Smith (prentmaker/ uitgever)
14134,92fb230baa53244437ae,,print maker,Netherlands,anonymous
14135,92fd2eb2800d38db0cef,,painter,,Frans Hals
14136,92fecf3eb16909e32062,,print maker,Italy,Giovanni Volpato
14137,930140c577565dfcb530,mentioned on object,print maker,Northern Netherlands,Cornelis Brouwer
14138,9305ff6b117ac049bc76,signed by artist,print maker,,Jan Toorop
14139,9307c9040fd783b6e7a4,,,,Heinrich Graf
14140,9309a6eac9a40ebccb10,,print maker,Netherlands,anonymous
14141,931a7ec09d6a8ec763d7,,print maker,Amsterdam,Jan Harmensz. Muller
14142,931ba96ac047e065b875,mentioned on object,,France,X phot.
14143,931caaeb127a9ca589dc,circle of,print maker,,Antonio Fantuzzi
14144,931f8ed853bd0e29ec61,,print maker,Leiden,Pieter de Mare
14145,9325bc18f981ea530b4d,,print maker,Cologne,Crispijn van de Passe (I)
14146,9326659327b7cc5429df,,,France,Charles Nègre
14147,9326820685c5649ba316,mentioned on object,print maker,Northern Netherlands,Romeyn de Hooghe
14148,932b3a378cae2923f2fc,attributed to,,,Lewis Carroll
14149,932cc485278efcb40a8d,,print maker,,anonymous
14150,932d8c19b7362ec11122,mentioned on object,print maker,unknown,Carl Cristiaan Fuchs
14151,9330661121f49e3a8b63,,print maker,,Aegidius Sadeler
14152,93314fc58b7a7eefcbb9,,painter,,Quiringh Gerritsz. van Brekelenkam
14153,9332d2a65a086976b105,,,,Ilse Frech
14154,9333000f6c92377e9d6e,,print maker,Amsterdam,Abraham Rademaker
14155,933314cd6069d95e9268,,painter,,Johannes Jelgerhuis
14157,9333bc03d822248c42c9,rejected attribution,painter,,Frans van Mieris (I)
14156,9333bc03d822248c42c9,attributed to,painter,,Willem van Mieris
14158,9335909ce9cc8f858c44,circle of,,Netherlands,Adolphe Burdet
14159,9335bc379177ab39cc43,,print maker,Amsterdam,Pieter Nolpe
14160,9338a2390121c386291b,mentioned on object,,The Hague,Herman Deutmann
14161,933c82876ceb0b01c8ed,,,,William Russell Sedgfield
14162,933e577564e47370add2,,,,anonymous
14163,933f8fe3a352cc10058c,mentioned on object,,,Eduard Fuchs
14164,934043b2575bfbb0df6c,workshop of,print maker,Amsterdam,Bernard Picart
14165,934800a70c3ee97092d2,mentioned on object,,France,Maxime Du Camp
14166,9349dac7aad3ae24daea,mentioned on object,,,Rubellin
14167,934bb521eeb378b634f2,,,,Frank van der Salm
14168,9356f9a62667dd948226,,,,anonymous
14169,9357322f6e7eb2ce8aff,mentioned on object,print maker,Amsterdam,Jan Frederik Christiaan Reckleben
14170,935aaa12424c76a3faba,signed by artist,painter,Amsterdam,Daniel Vertangen
14171,935ae53cc80aa411696f,,,,L. Heldring
14172,935c2d6a771401bcf3e0,,print maker,Amsterdam,Jan Harmensz. Muller
14173,935e702b6c5e7629355b,,painter,,Frans Jansz Post
14174,9362aba4426ae102eacd,,painter,,Hendrick ter Brugghen
14175,93678263008b60f287a8,,print maker,Netherlands,anonymous
14176,93681e76d7f59992c08e,,painter,Amsterdam,George Hendrik Breitner
14177,9369d851ae85a3f88237,,print maker,Italy,anonymous
14178,936a9ca3fdcb848a1cf3,,print maker,,Aegidius Sadeler
14179,936c6b52582edbde603b,,,,Frans Menton
14180,936c9e8a645552b284e8,,print maker,Antwerp,Cornelis Galle (I)
14181,936cf8e3190cee281183,mentioned on object,print maker,Germany,Albrecht Altdorfer
14182,937247edd9800fadc10b,,print maker,Low Countries,anonymous
14183,93754d1318604b33cab6,,,unknown,anonymous
14184,9377ca7f01b99c866fa9,,painter,,Jan Maurits Quinkhard
14185,937cc05982532bb45e63,workshop of,painter,,El Greco
14186,9382f9954aaf4eed3539,mentioned on object,print maker,Amsterdam,Johann Heinrich Maria Hubert Rennefeld
14187,93836f2ce2fba05a0fdc,attributed to,,Netherlands,Johanna Margaretha Piek
14188,93873afd76cd7d22cc4c,,painter,,Pieter Gerardus van Os
14189,93893c514271b09e510e,,,,anonymous
14190,938a2550a0fbf1f01ab0,possibly,,Norway,Paul Güssfeldt
14191,938fd9092d3703fa853d,,,,anonymous
14192,93901baebbf67f7fe9d1,,,Batavia,Woodbury & Page
14193,9391019885618256cbac,,print maker,Northern Netherlands,Theodoor Koning
14194,93950e04df32a9ea826f,,painter,,Eduard Karsen
14195,9398cda0e0ad55c62b40,,,,Atelier Kurkdjian
14196,9399f67bb3364f6e9e52,mentioned on object,print maker,,J.G. de la Croix
14197,939ef7f91d1b05d6015a,,painter,,Gerrit Adriaensz. Berckheyde
14198,939fc4294efada4b7e55,,painter,,Cornelis de Beet
14199,93a1466bba891c17ef34,,painter,,Johann Georg Schwartze
14200,93a2381cbc8eadcb4c4b,,print maker,Netherlands,anonymous
14201,93a264dea4bb2354b810,workshop of,print maker,Cologne,Frans Hogenberg
14202,93a5823164661706a72b,mentioned on object,print maker,unknown,Aegidius Sadeler
14203,93aa9efb219903761a12,circle of,painter,,Pordenone
14204,93ad9fe4d667b872fc91,mentioned on object,,Amsterdam,Albert Greiner
14205,93ae16064cf9bcba47ce,,painter,,Charles Howard Hodges
14206,93b11cffb30956cf10e9,,painter,Antwerp,Gillis Peeters (I)
14207,93b4f0d80b4d9a242b46,signed by artist,painter,,Gerard Bilders
14208,93b5a5262ab66a417ff1,signed by artist,painter,Paris,Gerard van Spaendonck
14209,93b8dece87dd205d851e,,,,Wegner & Mottu
14210,93b9e528363d7cef0ef2,,print maker,,anonymous
14211,93bde7a0a84d992b881a,,print maker,Southern Netherlands,Cornelis Galle (I)
14212,93c20bbb81a97874ce5d,,painter,Northern Netherlands,anonymous
14213,93c6ed1a630bde36cf35,,print maker,,Jacob Lutma
14214,93ca5b9a6e08c050fedf,mentioned on object,painter,,Gortzius Geldorp
14215,93d00b9664e21038092a,mentioned on object,print maker,,Jan Oomkens
14216,93d01b86057597312815,,print maker,Southern Netherlands,Cornelis Galle (I)
14217,93d382bf84710f7eadde,,painter,,Jan Havicksz. Steen
14218,93d69689f7fbb4519d57,mentioned on object,print maker,Netherlands,Philippus Velijn
14219,93d9251942bf027c5bed,,painter,,Aert van der Neer
14220,93dbb213d6fdd9af88a9,mentioned on object,print maker,Netherlands,Schelte Adamsz. Bolswert
14221,93dd7c07c4412837bc05,,print maker,,anonymous
14222,93df27977d2f8c18274e,mentioned on object,,Amsterdam,Guy de Coral & Co.
14223,93df37ec96bce3175f04,mentioned on object,,Amsterdam,Hermanus Jodocus Weesing
14224,93e3658fd450d71e3bab,,,,anonymous
14225,93e3d3ab093e756decb6,,print maker,France,anonymous
14226,93e6bd8de63ff4aa3fd8,mentioned on object,print maker,Amsterdam,Jacob van der Schley
14227,93e8649eb7f9bb05741a,,painter,,Jan Wijnants
14228,93e8bea7e99905c1a155,,print maker,Antwerp,Paulus Pontius
14229,93ec13b0bd9478e2f030,mentioned on object,print maker,,Eberhard Cornelis Rahms
14230,93edecd2d2b09f0efa81,,print maker,,Jan van de Velde (II)
14231,93edf4078927941e84ed,mentioned on object,,,A. Nissen
14232,93ee00c424d078dd8e62,mentioned on object,print maker,Antwerp,Paulus Pontius
14233,93eef746ed9cc81949df,,painter,,Judith Leyster
14234,93efdfc3aa7b54e5a8d7,,print maker,Northern Netherlands,anonymous
14235,93f3a185a44870f047b7,,print maker,Northern Netherlands,anonymous
14236,93f4e5e3bd6df38e8b05,signed by artist,print maker,,Carel Lodewijk Dake
14237,9403dcceb53bb19c5792,,print maker,Amsterdam,Salomon Savery
14238,94047633aa223347c27a,attributed to,,Netherlands,Albert Kapteyn
14239,940d380097c98b9871e9,mentioned on object,painter,,Adriaan de Lelie
14240,94124c46f6dd1e5ecd47,signed by artist,painter,,Pieter Claesz.
14241,941337eba0445e93d0ca,mentioned on object,print maker,Northern Netherlands,Romeyn de Hooghe
14242,941b10720845bf5539cf,mentioned on object,print maker,Germany,Johann Sadeler (I)
14243,941c027b9240c8f64755,,painter,Batavia,anonymous
14244,9422667ae2192d3e9980,,painter,,Adam Willaerts
14245,94288a61a45fad01c5bb,mentioned on object,,The Hague,Richard Kameke
14246,9428cfdb6b3c63092de0,,print maker,France,anonymous
14247,942b6fea3815d836c6d9,,print maker,Amsterdam,Romeyn de Hooghe
14248,943347e27931b1b37407,mentioned on object,print maker,Amsterdam,Abraham Rademaker
14249,94393cdab579b7079e01,,painter,,Guilliam du Gardijn
14250,943bc6972dca17670187,mentioned on object,,London,Francis Frith
14251,943dc2347ab2c9f8fb0e,mentioned on object,print maker,Northern Netherlands,Werner van den Valckert
14252,943e5dd9917ea08fa6da,,print maker,,anonymous
14253,9441261ef8969ceee872,,,,anonymous
14254,94447a3285c0479bafd3,circle of,print maker,,Antonio Fantuzzi
14255,94452742de2c366d2d7a,mentioned on object,,Netherlands,Richard Tepe
14256,94453db57a95e1478be8,,print maker,Northern Netherlands,Jan Stolker
14257,9446b282e4d43f3cd9d1,mentioned on object,print maker,Amsterdam,Jan Harmensz. Muller
14258,94488615fa930793a95c,,painter,Brabant,anonymous
14259,9449310d25abe00728ff,,painter,,Willem van Mieris
14260,94496d9057eada1c56b1,,,France,Charles Nègre
14261,944aab7777e4fae2feae,possibly,,Naples,Giacomo Brogi
14262,944e1d2b4b3c751ae8fb,,painter,,Cornelis Dusart
14263,9457a90b993c992a2500,attributed to,,Maastricht,anoniem (Monumentenzorg)
14264,94589564b6b124debcb9,mentioned on object,,,Juan Laurent
14265,945b6760ae30cf756bf8,,print maker,Netherlands,Nicolaes Pietersz. Berchem
14266,945f9010298d22d56f63,workshop of,print maker,Amsterdam,Bernard Picart
14267,945ff4f5a6f6c60fc4a2,,,Holland,anonymous
14268,9465e8da8cee7379f065,mentioned on object,print maker,Amsterdam,Jan Miense Molenaer
14269,94719d5e178e491789fb,mentioned on object,print maker,Paris,Bernard Picart
14270,94751082ff47569b2e7f,,,,anonymous
14271,947bab6990ed5993bbef,attributed to,,Italy,Gustave Eugène Chauffourier
14272,947df1bd25a63e890bd0,,print maker,Northern Netherlands,anonymous
14273,947dfba1ae8d89a426c3,,painter,,Pieter Gallis
14274,947ea0051aaa7641d9b4,mentioned on object,print maker,unknown,Carl Cristiaan Fuchs
14275,9482d1357c8cc3338ce7,mentioned on object,,,Friedrich Julius von Kolkow
14276,9483c51556d7fad353bf,mentioned on object,print maker,Paris,Bernard Picart
14277,94891bf9e4e3592bf91e,,,Amsterdam,Pieter Boersma
14278,94893096d7c583f26570,,painter,,Pieter Godfried Bertichen
14279,948b9565fbd6985a4611,mentioned on object,print maker,unknown,Cornelis Bos
14280,948d5937c06f70eb2bb4,,,Amsterdam,Franz Wilhelm Deutmann
14281,948ffb3cb0edaf9b1604,attributed to,,,anoniem (Monumentenzorg)
14282,949072198568373a6cdc,mentioned on object,,Amsterdam,Hermanus Jodocus Weesing
14283,94993855c7c91f6e1bde,mentioned on object,print maker,,Aegidius Sadeler
14284,949d402730ce43e87270,,print maker,,Bartholomeus Breenbergh
14285,94a2b0c40b0049c5e67d,mentioned on object,print maker,Northern Netherlands,Theodoor Koning
14287,94a453301d5394aa7fd2,rejected attribution,,Netherlands,anonymous
14286,94a453301d5394aa7fd2,circle of,,Netherlands,Adolphe Burdet
14288,94ab620566053231a1bc,,print maker,Netherlands,anonymous
14289,94adb827abd579172368,,,Batavia,Woodbury & Page
14290,94ae04a37803b4c3fac9,mentioned on object,print maker,Northern Netherlands,Coenraet Decker
14291,94b50d788f3b9fae2011,mentioned on object,print maker,Northern Netherlands,Jan van Vianen
14292,94b71a2714b023a489af,mentioned on object,print maker,Antwerp,Schelte Adamsz. Bolswert
14293,94bdeb3182bb2c11f1dc,mentioned on object,,Leiden,Jan Goedeljee
14294,94be6fbbcc90addc727c,,print maker,Netherlands,Marius Bauer
14295,94be7a3db734c4cdeaf3,possibly,,,O. Hisgen & Co.
14296,94c07ed5ead16f37cf10,signed by artist,,Netherlands,Richard Tepe
14297,94c0ff0ac9deb17403c8,,,,Würthle & Sohn
14298,94c69db93452d23b62d6,,painter,,Camille Corot
14299,94cb80b192dc87c3d82d,mentioned on object,print maker,Amsterdam,Abraham Rademaker
14300,94cc8c29f6b9a2d97161,mentioned on object,print maker,Netherlands,Petrus Johannes Arendzen
14301,94cf0e347b7a419053c7,,print maker,Amsterdam,Claes Jansz. Visscher (II)
14302,94cfdd1851b2562af042,,painter,,Abraham Daniëlsz. Hondius
14303,94d2b89f6371a769eb9e,circle of,,Netherlands,Johanna Margaretha Piek
14304,94d4a980d647c7bf2f07,mentioned on object,painter,Batavia,Hendrik van den Bosch
14305,94d555e4051befd83d13,,print maker,Northern Netherlands,anonymous
14306,94d68f26982bbaa051f8,,,,anonymous
14307,94d8767b4386edc755bd,attributed to,,Great Britain,Henry Pauw van Wieldrecht
14308,94d92fe53114d798d696,,,unknown,anonymous
14309,94d96b9994cb7f1f2fa7,,,,Giorgio Sommer
14310,94e07d5ecf36dcf2522c,mentioned on object,painter,Den Bosch,Fernand Khnopff
14311,94e2832e983d2f69be80,workshop of,print maker,Amsterdam,Bernard Picart
14312,94eaa7176fd93f10d3e7,attributed to,,Brussels,Jacques Lalaing
14313,94ebd5e00f07a4d3debb,,,,L. Heldring
14314,94ecbe5cd4d06ff4f5ec,,,,Johann Sadeler (I)
14315,94f73dd82e456595d4c9,attributed to,,Amsterdam,Barend Groote & Co.
14316,94f994ea088735e0cfd0,,print maker,Antwerp,Pieter de Jode (I)
14317,94fa866d765f350832bf,,print maker,Northern Netherlands,Simon Fokke
14318,94fd2ddb0232dbc5c6fc,mentioned on object,print maker,Northern Netherlands,Isaac de Moucheron
14319,94ff1c21e2dbea2a8a3a,,print maker,,Daniël Veelwaard (I)
14320,950529ac9819106ee006,,,,Francis Frith
14321,950fa2c1b972c306ca57,,print maker,Amsterdam,Caspar Luyken
14322,951030bc2ccb10ae85bd,mentioned on object,print maker,France,Jacques Beauvarlet
14323,9518b0fb6ca79312ac5a,,painter,Northern Netherlands,anonymous
14324,9522f253b9f7b37fdc45,mentioned on object,print maker,,Abraham Veelwaard
14325,9527d5c317698660d458,,print maker,,Gerrit Willem Dijsselhof
14326,952928181a8e48683ce8,,,,anonymous
14327,952cd6fad6440cbd788e,mentioned on object,print maker,,Antoine Alexandre Joseph Cardon
14328,953360fcfcb9b7c408a8,,,Amsterdam,Hisgen
14329,9538c723987a7c0d457a,,print maker,,Johann Sadeler (I)
14330,953ab5af0d1442718b6c,possibly,print maker,,Justus Sadeler
14331,953b0cbc7c708b557221,,painter,,Cornelis Kruseman
14332,953ec74361c25de40f5c,,,,anonymous
14333,954105c698b8dec20213,,,,anonymous
14334,95446d110b20abd5bbae,,,,anonymous
14335,954668282ac6b37cc413,,painter,Northern Netherlands,anonymous
14336,9548aa95fb66effee649,,,,Jacob Olie jr.
14337,954bc6960bb4745fc58a,,,,Atelier Kurkdjian
14338,95513cd17fd40d9d6cc0,,,,anonymous
14339,95516c6f97a7687d8f6a,,painter,Amsterdam,Jacob de Wit
14340,95573bb19735ce3690ce,,,Paris,G. Dangereux
14341,95592c23400a8f73ed3d,,,Rome,anonymous
14342,955db2be5de18f6873bc,mentioned on object,maker,Switzerland,Francis Frith
14343,955db9f9673b0ebd2d85,mentioned on object,print maker,,Aegidius Sadeler
14344,9564c178f9030554c33d,,print maker,Northern Netherlands,anonymous
14345,95665cfbab150a882a01,,,Netherlands,anonymous
14346,9567fe62a1c20b0f0117,,painter,,Juriaen Jacobsz.
14347,956f66e84364622780a4,mentioned on object,,Amsterdam,Vermeulen
14348,9576375a1bb4a7aab4ca,mentioned on object,,,Pascal Sébah
14349,957c7c1d23da58737127,,,,Henry W. Taunt
14350,957f8483c6f00cce422f,,painter,,Hendrik Potuyl
14351,9582c91adcc608b345d1,,,,anonymous
14352,958414822bd91ede1681,,,England,anonymous
14353,95842932e29b2d4f5ba4,,painter,France,anonymous
14354,9585cf5e50e3bb5d8c69,mentioned on object,,Leiden,Jan Goedeljee
14355,9586a5ab87917be9cb50,,print maker,Antwerp,Pieter de Jode (I)
14356,958e06e8d0f4b527f858,mentioned on object,,,Neurdein Frères
14358,958ee83967a36a9a01b8,possibly,,,A.J.M. Mulder
14357,958ee83967a36a9a01b8,attributed to,,,anoniem (Monumentenzorg)
14359,958f9244f0d7ecc61680,attributed to,,,anoniem (Monumentenzorg)
14360,958f9244f0d7ecc61680,possibly,,,A.J.M. Mulder
14361,959a6be1348d2575ec51,signed by artist,painter,Netherlands,Jan Adam Kruseman
14362,959cea762343ed1b2ae6,mentioned on object,print maker,,Philippus Velijn
14363,95a26cddabed9b44bbc0,,print maker,Netherlands,anonymous
14364,95a4ed64e222f1b41167,,,,Adolphe Braun et Cie.
14365,95a4f3f6db1852be367b,mentioned on object,,Antwerp,J. Van Crewel Jeune
14366,95a8d54212c2d5c54360,,print maker,Netherlands,Henricus Turken
14367,95acf75f0d12645ef625,,painter,Southern Netherlands,anonymous
14368,95b44a65374898b5b0c5,mentioned on object,,Amsterdam,S. van Caspel & Stapert
14369,95bb6028a7f1e0a19ef1,,painter,Rome,Cornelis Kruseman
14370,95bcc8dbefe306bb45aa,mentioned on object,print maker,Netherlands,Jacob Ernst Marcus
14371,95bd243ec2a0c9828c60,copy after,painter,,Gottfried Kneller
14372,95beab02df0b0d5debef,,,Netherlands,Jacob Olie jr.
14373,95c1318469caf267cab4,mentioned on object,print maker,Germany,Heinrich Aldegrever
14374,95c36be3dd8cee9e25d8,,print maker,,Theodor de Bry
14375,95c4debcf03452b80a56,mentioned on object,,Brussels,E. Cornelisse
14376,95c4f1766a0d650dad1a,,,,Heinrich Ernst & Co
14377,95c9fc9ceb25c43575d9,mentioned on object,,Brussels,Joseph Maes
14378,95cfdcb797796389688d,,painter,,Adriaen Backer
14379,95d340e8a5f0b4e9d0e7,,,Suriname,Théodore van Lelyveld
14380,95d5156328f304c9d694,workshop of,print maker,Amsterdam,Bernard Picart
14381,95d5bd6daf21ee7177d9,,,Java,Isidore Kinsbergen
14382,95d8452475adf95aafc2,,print maker,Germany,Johann Sadeler (I)
14383,95d915dd15fb3e51fa7c,,print maker,Netherlands,Romeyn de Hooghe
14384,95dc884b2e0146afd92a,mentioned on object,print maker,Northern Netherlands,Romeyn de Hooghe
14385,95dd2a42b6b1c77f67cc,attributed to,,Great Britain,Henry Pauw van Wieldrecht
14386,95df0205e580d657741b,circle of,,Netherlands,Adolphe Burdet
14387,95e087a74264bcfb8042,,print maker,Antwerp,Johann Sadeler (I)
14388,95e0e5783a3d442300a4,,print maker,,Gerrit Willem Dijsselhof
14389,95e6d1ee3f10c4c7328b,,,,Geldolph Adriaan Kessler
14390,95e736d2b9ac69a96023,mentioned on object,print maker,Haarlem,Jacob Matham
14391,95e772c794d7e7711b9d,,painter,,Karel van Mander (I)
14392,95e7aa194413a9cff52a,,print maker,Netherlands,anonymous
14393,95ec80ec48aad1ea441c,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
14394,95f62dd657a8afb381e5,mentioned on object,print maker,Northern Netherlands,Jan Punt
14395,95f93bfdf1d462877a01,,,,Francis Frith
14396,95fab5d24df2fc7d16fb,,print maker,Amsterdam,Jan Luyken
14397,95fd95a6cc55b08062ef,,,Netherlands,Jacob Olie jr.
14398,95ff5029a3ff9ea6f1a9,attributed to,,Brussels,Jacques Lalaing
14399,95ff8f2b212808d63077,workshop of,painter,,Jean Baptiste Vanmour
14400,9600334150cfeaa0ff21,mentioned on object,print maker,,Aegidius Sadeler
14401,9600b1b752962ed5b2d5,,print maker,Amsterdam,Jan Luyken
14402,9601b8d37e3cea94164f,,,Great Britain,Poulton
14403,9602b99ae1a7d31eccfb,,print maker,,anonymous
14404,96041c97ef137920788f,,print maker,Haarlem,Hendrick Goltzius
14405,9606d18597906920c173,,painter,,Louwrens Hanedoes
14406,9607950dfe644ed759ca,,,Netherlands,anonymous
14407,96088ecdfa87fa444546,,,Sumatra,Christiaan Benjamin Nieuwenhuis
14408,960b788f00000fac8a22,,painter,Northern Netherlands,Gerard de Lairesse
14409,960c52282bbc4e8cb9ab,attributed to,,,anoniem (Monumentenzorg)
14410,960c52282bbc4e8cb9ab,possibly,,,A.J.M. Mulder
14411,9611276143f787c32962,mentioned on object,,Naples,Giorgio Sommer
14412,96136926728577f98aa3,,,Amsterdam,Pieter Oosterhuis
14413,96146d4fbbec8cc8871e,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
14414,9619d39c010dbc5302f6,mentioned on object,print maker,Antwerp,Johann Sadeler (I)
14415,962275eda0490d3c22ac,,print maker,Northern Netherlands,anonymous
14416,9623eb3f42fd29988e08,,painter,,Nicolaas Baur
14417,96272365605f428b9ac5,mentioned on object,print maker,France,Jacques Tortorel
14418,962bccb5d5d12da74ab2,,,,Michiel le Blon
14419,962e025f205fcb2f91fa,workshop of,print maker,Amsterdam,Bernard Picart
14420,962e14dc822c2cda4305,,,,anonymous
14421,962e777d8e0b9352e2c8,mentioned on object,print maker,France,Pierre Charles Ingouf
14422,962fe35e217b8529f281,,print maker,Amsterdam,Jan Harmensz. Muller
14423,96314b1c53f8b267dfb8,,painter,,Barend Graat
14424,96339c6a50134e83067c,mentioned on object,print maker,Amsterdam,Johann Heinrich Maria Hubert Rennefeld
14425,963a95cfbb769edbac7d,,,Amsterdam,Coen Tasman
14426,963b3f194c094bbe2232,,,,Ohannes Kurkdjian
14427,963fd561e5987424850e,attributed to,,,Antoine Sevruguin
14428,9640c0e310ac467506cf,,,,Antoine Sevruguin
14429,964102bc9ad38c9b69a3,,print maker,Amsterdam,Cornelis Ploos van Amstel
14430,9645d045b969dd7caeb2,mentioned on object,painter,Netherlands,George Hendrik Breitner
14431,96488146ebc8486aa577,attributed to,,Norway,Paul Güssfeldt
14432,964952a6f837659b3bab,,painter,,Thérèse Schwartze
14433,964ca71e3ae53da2c91e,mentioned on object,print maker,Amsterdam,Abraham Rademaker
14434,964db0a59b145d4483fc,,,,Geldolph Adriaan Kessler
